zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
98112,single_family,1957.0,2595088.0,2474902.0,0.9537,2680.0,923.47,2.0,2.0,3.0,1.0,2.0,,the main level features a light filled living room with vaulted ceilings and walls of glass connecting the outdoors. a generous main-floor master suite offers comfort and ease.
98006,condo,1984.0,375065.0,330083.0,0.8801,900.0,366.76,1.0,2.0,1.0,1.0,1.0,,the landscaped grounds provide a serene and peaceful backdrop.
98109,condo,1982.0,665078.0,664929.0,0.9998,970.0,685.49,1.0,2.0,1.0,,1.0,,open layout creates an inviting living and dining space ideal for everyday comfort and entertaining.
98030,single_family,2026.0,740010.0,740035.0,1.0,1890.0,391.55,2.0,4.0,3.0,1.0,2.0,,Model home under construction in Kent. 12 new homes featuring 1888 sq ft with 4 bedrooms and 2.25 baths.
98274,single_family,2006.0,899093.0,874070.0,0.9722,4010.0,217.97,2.0,4.0,3.0,1.0,3.0,,"this 4,013 sq ft lake cavanaugh home offers accessible living, year-round activity, serenity, plus creek access to the lake. the indoor endless pool keeps you active in every season."
98520,single_family,1946.0,239954.0,223054.0,0.9296,1180.0,189.03,2.0,4.0,1.0,,1.0,,"remodeled home features 4 cozy bedrooms, new carpet, ductless heat pump, kitchen with eating space, deck & outbuildings!"
98103,single_family,1926.0,1199987.0,1401906.0,1.1683,1930.0,726.38,2.0,3.0,2.0,1.0,2.0,,this charming turnkey residence offers the lifestyle people move to this neighborhood for. the home is ready to accommodate any phase of life while offering lasting value for years to come.
99208,single_family,1942.0,339076.0,332069.0,0.9793,1630.0,203.72,1.0,4.0,2.0,2.0,2.0,2.0,"Xeriscaped front yard to keep maintenance down, covered patio and deck in the back within steps to the *massive shop* surrounded by parking."
98391,single_family,2025.0,783688.0,767771.0,0.9797,2220.0,345.84,1.0,2.0,3.0,2.0,2.0,,"discover the 55+ resort-style living at verterra in Tehaleh. the open, airy great room is anchored by a warm gas fireplace."
98360,townhomes,2008.0,480072.0,488487.0,1.0175,2080.0,234.85,2.0,3.0,3.0,3.0,3.0,,open kitchen concept you'll find enjoyable for entertaining. two bedrooms and 2 full bathrooms on the main floor.
98671,single_family,1920.0,249942.0,249946.0,1.0,860.0,290.63,2.0,1.0,1.0,,,,"this charming 1-bedroom, 1-bath cottage features a bonus room upstairs. a cozy front porch, vintage character, and a sunny yard ready for your personal touch."
98144,condo,1930.0,680088.0,650086.0,0.9559,900.0,722.32,1.0,1.0,2.0,1.0,1.0,,"two units, thoughtfully combined to create a home of rare scale-offering a one-bedroom + den/office w/ soaring ceilings, oak hardwood floors & walls of windows framing lush treetop outlooks. the chef's kitchen is anchored by a Wolf range & spacious dining."
99301,single_family,2006.0,,540068.0,,2710.0,199.29,2.0,5.0,3.0,3.0,3.0,3.0,
98579,single_family,2025.0,627973.0,616923.0,0.9824,1710.0,360.77,1.0,3.0,2.0,2.0,2.0,,a reputable builder built this home in the heart of Grand Mound. the home offers an open-concept layout with a beautiful kitchen.
98038,mobile,2006.0,474931.0,470073.0,0.9898,1710.0,274.9,1.0,3.0,2.0,1.0,2.0,,"pristine 1,710 sq ft, 3-BDRM, 1.75-BATH rambler features vaulted ceilings, skylights and a spacious living room with dual-sided gas fireplace. the extra-spacious kitchen includes eating space + formal dining-great for entertaining."
99159,single_family,1996.0,449933.0,419911.0,0.9333,,,1.0,3.0,2.0,1.0,1.0,2.0,"1996 custom-Built, 3 bed, 2 bath home on 10.5 Acres. offers privacy, space, beautiful views and just 2.5 miles out of Odessa."
98922,single_family,2025.0,1857691.0,1989326.0,1.0709,2540.0,783.2,1.0,3.0,3.0,2.0,3.0,,"this elegant single-level home spans 2,537 square feet, showcasing the thoughtfully designed Miller floor plan with 3 bedrooms, an optional study, and 3 full baths."
99122,single_family,1962.0,389937.0,385055.0,0.9875,3260.0,118.12,,4.0,3.0,2.0,2.0,2.0,"classic brick rancher features indoor pool, flexible floor plan, and full basementideal for multi-generational living, guest accommodations, or future conversion."
98501,townhomes,1978.0,274886.0,275070.0,1.0007,1080.0,254.69,2.0,2.0,2.0,1.0,1.0,,"this beautifully updated end-unit townhouse-style condo features LVP flooring on main, granite countertops, stainless steel appliances, wainscoting, chair rail detailing, and upgraded paint colors. the cozy wood-burning fireplace anchors the living space, while the large private patio is perfect for entertaining, grilling, or quiet mornings outdoors."
98168,single_family,2023.0,501936.0,497944.0,0.992,1410.0,353.15,2.0,3.0,2.0,1.0,2.0,,"the open-concept main floor features a bright living area, cozy dining area, chef-inspired kitchen with quartz countertops. upstairs offers a serene primary bedroom with flexible alcove that can be used for an office area, sitting area, nursery area or extra storage."
98201,single_family,1915.0,399900.0,399888.0,1.0,1240.0,322.49,1.0,2.0,1.0,1.0,1.0,,"this 2 bedroom, 1 bath home features vintage details, tall ceilings, and a 1240 sf layout. a rare opportunity to own a piece of Everett history with room to build equity."
98055,single_family,2026.0,1049897.0,1044917.0,0.9953,2810.0,371.86,2.0,4.0,3.0,2.0,2.0,,"NEW HOMES, 11 Lots only 7 remain. ** All homes are completed and move-in ready** Lot 2 features 4 bedrooms, 2.5 bathrooms, 2807 square feet of living space."
98042,single_family,1992.0,549938.0,570091.0,1.0366,1090.0,523.02,1.0,3.0,2.0,1.0,2.0,,"the 3-bedroom, 2-bath rambler in Covington offers 1,090 sq. ft. of well-planned single-level living. the primary suite includes a remodeled bathroom, while two additional bedrooms provide flexibility for guests or a home office."
98360,single_family,2021.0,,950085.0,,2490.0,381.56,1.0,3.0,2.0,2.0,2.0,,
98233,condo,2001.0,,415378.0,,1420.0,292.52,1.0,2.0,2.0,2.0,2.0,,
98405,single_family,1905.0,649100.0,648909.0,0.9997,2440.0,265.95,2.0,4.0,3.0,1.0,2.0,,"the 3rd floor converted space can be an office, play space, or made into an added bedroom. the walkability and transit options of the neighborhood are off the charts too."
98026,condo,1977.0,224876.0,230070.0,1.0231,880.0,261.44,1.0,2.0,1.0,1.0,1.0,,this beautifully renovated home features a brand-new kitchen with a breakfast bar that opens seamlessly to the living and dining areas-ideal for entertaining.
98372,single_family,1967.0,614934.0,645059.0,1.049,2280.0,282.92,1.0,5.0,3.0,2.0,3.0,,"the 5-bedroom + office, 2.75-bathroom home features a mother-in-law suite complete with an office, kitchen, and full bath. the main section of the home comprises 4 bedrooms & 1.75 baths."
98682,single_family,1996.0,454930.0,454912.0,1.0,1300.0,349.93,1.0,3.0,2.0,2.0,2.0,2.0,"this charming 3 bedroom, 2 bath ranch on Vancouver's east side features a functional single-level layout, a gas fireplace, and an attached two-car garage."
98684,single_family,2016.0,710054.0,710076.0,1.0,2600.0,273.11,2.0,4.0,2.0,2.0,2.0,2.0,"this beautiful lennar home features a primary suite and office on the main level, plus an open-concept layout filled with natural light. the kitchen is a dream for any cooking enthusiast with granite countertops, stainless steel appliances, a gas range, ample cabinetry."
99202,single_family,1911.0,250064.0,249931.0,0.9995,1200.0,208.28,2.0,2.0,2.0,1.0,1.0,,"new flooring, fresh paint, updated plumbing and electrical, and brand-new appliances. a thoughtfully added half bath provides extra convenience."
98577,single_family,1940.0,196062.0,168083.0,0.8573,1090.0,154.2,1.0,2.0,1.0,1.0,1.0,,this charming two bedroom bungalow offers 1092 sq ft and is situated on a dead end street. you will go back in time with this well maintained home with plenty of cabinet space and fir floors.
98387,multi_family,1979.0,575090.0,575086.0,1.0,1520.0,378.35,,4.0,2.0,,,4.0,"unit one is occupied by a long-term tenant, while unit two is fully updated and move-in ready. each unit includes a 2-car detached garage-ideal for extra income or added tenant value."
99337,single_family,1940.0,,341061.0,,1160.0,294.02,1.0,,1.0,1.0,1.0,,
98607,single_family,2025.0,510066.0,510050.0,1.0,1480.0,344.63,2.0,4.0,2.0,2.0,2.0,1.0,"this comfortable 1,484 square foot home is ready to fill with cherished memories. 4 bedrooms, 2 bathrooms, and an oversized garage with lots of storage space give you a wonderful canvas to customize your ideal living arrangement."
98204,mobile,1995.0,134090.0,120076.0,0.8955,1770.0,67.84,1.0,3.0,2.0,2.0,2.0,,"3BD/2BA in Everett's premier 55+ oasis. updated kitchen shines with stainless appliances, updated counter space for extra prep and storage, walk-in pantry, and newer cabinetry."
98273,single_family,2002.0,400091.0,396052.0,0.9899,1370.0,289.09,1.0,3.0,2.0,1.0,2.0,,this charming rambler offers the perfect blend of comfort & low-maintenance living. a darling front porch welcomes you inside to the bright & open living areas.
98037,condo,1989.0,325076.0,324918.0,0.9995,960.0,338.46,2.0,2.0,2.0,2.0,2.0,,"2-bed, 2-bath second-floor corner unit in desirable Martha's Landing. enjoy BRAND-NEW vinyl plank flooring, a cozy wood-burning fireplace, and a private balcony with additional storage."
99352,single_family,2025.0,599961.0,599972.0,1.0,2200.0,272.71,1.0,3.0,3.0,2.0,2.0,3.0,"the Olympia boasts 3 spacious bedrooms, 2.5 bathrooms, and a versatile tech room. the open floor plan showcases a gourmet kitchen with Bosch stainless steel appliances, quartz countertops, a wall oven, and large walk-in pantry."
98144,single_family,1921.0,718933.0,719060.0,1.0002,1060.0,678.36,2.0,2.0,2.0,1.0,2.0,,a bright and sunny free standing house with windows on all 4 sides. 3 blocks from the new light rail station!
98577,single_family,1940.0,215061.0,199920.0,0.9296,710.0,281.58,1.0,1.0,1.0,1.0,1.0,,one bedroom bungalow in the riverview area of Raymond. great starter home with a detached garage.
98166,townhomes,2023.0,614917.0,614931.0,1.0,1300.0,473.02,2.0,2.0,3.0,1.0,2.0,,"this light-filled townhome in Normandy Park's Sapphire community offers a private setting with open surroundings and a quiet residential feel. the 2-bedroom, 2.5-bath layout features an open-concept main level with LVP flooring, a bright living area, and an kitchen with quartz countertops."
98116,single_family,1923.0,675064.0,657371.0,0.9738,780.0,842.78,1.0,2.0,1.0,1.0,1.0,,"this sweet Alki cottage offers the perfect entry point into beachside living. enjoy miles of trails, bike rides at sunset, swimming, beach volleyball, and some of west Seattle's [SIGNATURE REDACTED] all just outside your door."
99224,single_family,2014.0,582582.0,565061.0,0.9699,2280.0,247.83,2.0,4.0,2.0,2.0,2.0,2.0,this darling home in Eagle Ridge offers modern comfort and timeless style. open floor plan and vaulted ceilings create an inviting flow from the great room to the kitchen and dining area.
98092,single_family,2015.0,698867.0,700084.0,1.0017,2440.0,286.92,2.0,5.0,3.0,2.0,3.0,,the home features 5 spacious bedrooms and 2.75 baths. enjoy the convenience of a main-floor bedroom with a nearby full bath.
98022,mobile,1982.0,99853.0,94854.0,0.9499,1600.0,59.28,1.0,3.0,2.0,2.0,2.0,,crystalaire is a 55+ community (118 homes) situated on a large lot next to the park pond. the layout offers a primary suite including a walk-in closet.
98908,single_family,1978.0,424932.0,411919.0,0.9694,2780.0,148.17,2.0,3.0,2.0,2.0,2.0,2.0,"nearly 2,800-square-foot split-level home offers effortless access to all corners of Yakima. the home boasts two exquisite masonry fireplaces, one anchoring the inviting lower-level family room, and the other gracing the oversized primary suite."
99352,single_family,1952.0,,401262.0,,1510.0,265.74,1.0,4.0,1.0,1.0,1.0,,
98626,mobile,1992.0,334930.0,324908.0,0.9701,1300.0,249.93,1.0,3.0,2.0,1.0,2.0,,"this 3-bed/2-bath retreat combines comfort, style, and an open layout. Spacious kitchen features generous counter space and plenty of storage."
98115,single_family,2025.0,1144916.0,1144944.0,1.0,1650.0,693.91,2.0,3.0,3.0,1.0,2.0,,"open-concept main floor features a sleek kitchen w/ quartz counters, Bosch appl package, & seamless flow to the dining & living areas. the lower level offers two bedrooms & a full bath."
98686,townhomes,2026.0,456439.0,456458.0,1.0,1550.0,294.49,2.0,3.0,2.0,2.0,2.0,2.0,"Ramble Creek is a beautiful new community with parks, playgrounds, a dog park, mountain views and greenspaces. the home features a large corner pantry, eat-in island, gas range, stainless steel appliances, dining nook, beautiful trim work, A/C, impressive 9-foot ceilings and 8-foot doors on main level."
98902,single_family,1925.0,244091.0,247051.0,1.0121,1150.0,214.83,,2.0,1.0,1.0,1.0,1.0,two bedrooms on the main level plus a basement. a covered patio off the garage with alley access.
98373,single_family,2026.0,629917.0,629897.0,1.0,1910.0,329.79,2.0,4.0,3.0,2.0,2.0,,"the Stella at Heritage Heights features an open-concept layout with a spacious great room, dining area, and a kitchen with large island and walk-in pantry. the private primary suite includes a dual-sink vanity, freestanding tub, and spa-inspired bathroom."
98022,mobile,1992.0,164910.0,149948.0,0.9093,1340.0,111.9,1.0,3.0,2.0,1.0,2.0,,"3 bedroom 2 bath home in Enumclaw, california. open kitchen with real wood cabinets, Skylight, All newer appliances."
98223,single_family,2001.0,540043.0,528923.0,0.9794,1300.0,406.86,1.0,3.0,2.0,1.0,2.0,,"functional layout offers 3 bedrooms, 2 baths, + two living areas. Spacious primary suite features walk-in closet & full bath w/ jetted tub."
98584,other,,,18059.0,,,,,,0.0,,,,
98112,single_family,1909.0,1544925.0,1487940.0,0.9631,2940.0,506.1,2.0,4.0,2.0,1.0,2.0,,"turn-of-the-century shingle-style home near Volunteer Park features an extraordinary brick fireplace, original woodwork, wood floors, box-beam ceilings, and a gracious living room with French doors to a private deck."
98188,single_family,1954.0,724915.0,725081.0,1.0002,2200.0,329.58,1.0,3.0,2.0,1.0,2.0,,"3-bedroom, 2-bath home is located on a bright corner lot in the cherished Angle Lake community. features a fully finished lower level featuring a separate entrance. the location blends everyday convenience with a peaceful connection to nature."
99362,single_family,1975.0,,131490.0,,1980.0,66.41,,4.0,2.0,2.0,2.0,,
98117,townhomes,2006.0,684947.0,670050.0,0.9783,1460.0,458.94,2.0,3.0,4.0,2.0,3.0,,"the open main living space offers real hardwood floors, a gas fireplace, and a Juliet balcony. upstairs, the spacious primary suite showcases vaulted ceilings, double closets, an attached bath. oversized attached garage, ample neighborhood street parking and no HOA dues make this one a must see."
99352,single_family,2012.0,360091.0,359942.0,0.9996,1330.0,270.63,1.0,3.0,2.0,2.0,2.0,2.0,"this solid 3 BR 2 BA rambler sits in a quiet south Richland neighborhood. the great room layout and vaulted ceilings give the home an open, airy feel. a slider off the dining space leads to the patio, making backyard hangouts and entertaining a breeze."
98168,single_family,1934.0,575088.0,565064.0,0.9826,1500.0,376.71,1.0,3.0,2.0,2.0,2.0,,"the property has been completely rewired, replumbed, and updated with a new tankless water heater and new furnace. the upper level features a chef style kitchen with all appliances included, bright living spaces, a dedicated work-from-home nook and generous attic storage."
98569,single_family,1986.0,299055.0,298902.0,0.9995,2010.0,148.71,2.0,1.0,2.0,,1.0,,"the main house is completely gutted, providing a blank canvas for a full custom remodel design. the property includes a spacious [ADDRESS REDACTED]udio apartment."
98631,condo,2000.0,275901.0,270448.0,0.9802,390.0,693.46,1.0,0.0,1.0,1.0,1.0,,this condo is located on the 3rd floor with private balcony to watch beautiful sunsets. Located in front of Discovery Trail that is [ADDRESS REDACTED] for walking and biking.
98684,single_family,2026.0,566753.0,566729.0,1.0,1820.0,311.39,2.0,3.0,2.0,2.0,2.0,2.0,"the 1816 plan is a spacious 2-story, 3-bedroom, 2.5-bath home designed to grow with you. the open-concept main floor is ideal for cooking, dining, entertaining, and everyday living."
98686,townhomes,2025.0,414906.0,415030.0,1.0003,1630.0,254.62,2.0,3.0,2.0,2.0,2.0,2.0,"Ramble Creek is a beautiful new community with three playgrounds, a dog park, mountain views and greenspaces. this home has 3 bedrooms and 2.5 bathrooms and a 2-car garage with an alley load driveway."
98019,townhomes,2025.0,799805.0,799946.0,1.0002,2170.0,368.64,2.0,3.0,3.0,1.0,2.0,,"Sunset Court is a community of 11 luxury single family townhomes. this home features 3 bedrooms, 2.25 baths, open living spaces, kitchen & bonus room."
99016,single_family,2023.0,433908.0,419948.0,0.9678,1470.0,285.68,,3.0,2.0,1.0,1.0,2.0,"this 3-bed, 2-bath home offers an elegant open-concept design, elevated by luxury plank flooring, quartz countertops, and designer finishes throughout. the primary suite is a serene retreat, featuring a spacious walk-in closet and a beautifully tiled walk in shower."
98056,single_family,1977.0,1000064.0,1000077.0,1.0,1700.0,588.28,3.0,3.0,3.0,1.0,2.0,,"this beautifully maintained tri-level home offers 1,700 sq ft of comfortable & functional living space on a generous 10,555 square foot lot. updated kitchen features slab granite countertops and a custom-built breakfast bar. the lower level boasts a rec room-ideal for a media room, playroom, or home office."
98354,single_family,2025.0,950087.0,950070.0,1.0,2820.0,336.9,2.0,4.0,3.0,2.0,3.0,,"the inviting Coronado plan offers an open layout with a spacious great room, a gourmet kitchen and dining area. a convenient main floor bedroom and a bathroom are adjacent."
98271,single_family,2006.0,1200071.0,1199941.0,0.9999,5030.0,238.56,2.0,4.0,4.0,2.0,4.0,,"the home offers space, style, and comfort in the highly sought-after Aspen community. the main floor features a chef's kitchen with granite countertops, stainless appliances, island, and two dining areas."
98034,townhomes,2025.0,900051.0,900075.0,1.0,1600.0,562.55,2.0,3.0,3.0,2.0,3.0,,"a collection of 14 elegantly crafted townhomes are crafted just outside of the Totem Lake Village. Designed for those who value modern luxury and refined living, these 3-bedroom, 2.75-bath homes feature upscale urban finishes."
98550,single_family,1930.0,260068.0,275052.0,1.0576,1360.0,202.24,2.0,3.0,1.0,1.0,1.0,,"newer roof, updated appliances, fresh paint, and new flooring make it easy to picture life unfolding. a detached 2-car garage and RV parking add flexibility for projects, storage, or weekend adventures."
98665,single_family,1970.0,434976.0,434813.0,0.9996,1280.0,339.7,1.0,3.0,1.0,1.0,1.0,2.0,"the home offers original exterior character and is ready to be personalized with its new owner's style and charm. Picture cooking everyday meals in the galley kitchen, equipped with stainless steel appliances, and two nearby dining areas."
99001,multi_family,2006.0,495415.0,495437.0,1.0,2150.0,230.44,1.0,6.0,4.0,4.0,4.0,1.0,"this duplex is located in the rapidly growing community of airway Heights. it features fresh paint, new carpet, and luxury vinyl plank flooring. this property offers flexibility, consistent cash flow, and long-term value."
98271,single_family,2025.0,515752.0,516019.0,1.0005,1000.0,516.02,2.0,2.0,2.0,2.0,2.0,,"Hummingbird Crossing Villas by Pulte Homes offers 2 bed/2 baths. on the main level, the second bedroom, family room & a gourmet kitchen."
98042,single_family,1983.0,694941.0,685060.0,0.9858,2400.0,285.44,2.0,3.0,3.0,1.0,2.0,,this open concept 3 bedroom home on a private road and over 1/4 Acre offers a serene retreat just steps from nature. the main level boasts newer windows (2022) and engineered flooring and generous gathering spaces in the living room anchored by a cozy gas fireplace.
98117,townhomes,2026.0,739802.0,739994.0,1.0003,1460.0,506.85,2.0,3.0,3.0,1.0,2.0,,"Ivy North is a street-front residence with two well-appointed bedrooms, a full bath, and a convenient utility closet. the main level unfolds into a light-filled open layout crafted for both entertaining and daily living."
98837,single_family,2025.0,383407.0,383606.0,1.0005,1410.0,272.06,1.0,3.0,2.0,2.0,2.0,,"the 1408 square foot Edgewood is a mid-sized home catering to those who value both comfort and efficiency in a single level home. an award-winning designed kitchen, featuring a breakfast bar and ample counter space, overlooks both the spacious living and dining rooms."
98198,townhomes,1982.0,390006.0,384915.0,0.9869,1280.0,300.71,2.0,3.0,2.0,1.0,1.0,,"the main floor offers an inviting open layout with living, dining & kitchen spaces and a convenient half bath. upstairs you'll find a spacious Primary with double closets & private access to the full bath, along with two additional bedrooms & laundry nearby."
98012,single_family,2004.0,,415060.0,,2230.0,186.13,2.0,3.0,3.0,2.0,2.0,,
98277,single_family,1975.0,,650228.0,,1140.0,570.38,1.0,2.0,1.0,1.0,1.0,,
98177,single_family,1960.0,1374919.0,1250051.0,0.9092,3520.0,355.13,2.0,5.0,3.0,1.0,3.0,,"upper floor has beautifully updated kitchen and baths with new cabinets, Carrera quartz counters, fresh paint, and high-end engineered flooring. upstairs includes a 5th bedroom/den with en-suite bath, rec room ""plus bonus room"" and a generous unfinished shop/utility room."
98027,single_family,1974.0,,1233928.0,,2040.0,604.87,1.0,4.0,4.0,2.0,3.0,,
98439,mobile,1982.0,129950.0,135066.0,1.0394,1240.0,108.92,1.0,3.0,2.0,1.0,2.0,,the open floor plan features a spacious kitchen island and vaulted ceilings. enjoy luxury vinyl flooring and quartz countertops throughout the kitchen and bathrooms.
98121,condo,1982.0,,976589.0,,1200.0,813.82,21.0,2.0,3.0,2.0,2.0,1.0,
98031,single_family,1980.0,,490090.0,,1500.0,326.73,1.0,3.0,2.0,1.0,1.0,,
98258,condo,2008.0,,664935.0,,1870.0,355.58,2.0,3.0,3.0,2.0,2.0,,
98223,single_family,1989.0,,775072.0,,2020.0,383.7,1.0,3.0,2.0,2.0,2.0,,
98542,single_family,1977.0,,149931.0,,920.0,162.97,,3.0,1.0,1.0,1.0,,
98503,single_family,1987.0,,1706166.0,,2460.0,693.56,2.0,4.0,3.0,2.0,3.0,,
98339,mobile,2025.0,428943.0,428918.0,0.9999,1550.0,276.72,1.0,3.0,2.0,1.0,2.0,,"this 1548sf 3 bed, 1.75 bath home is conveniently located between Port Townsend and port Hadlock. a new cedar fence on two sides provides additional privacy."
98620,land,,143924.0,143786.0,0.999,,,,,,,,,"10 acres of property are 5 miles from town. old MH has been removed, septic tank has been pumped and old home site has been graded and cleaned up."
98816,condo,,,19041.0,,900.0,21.16,,,0.0,,,,
99157,single_family,1913.0,,115933.0,,1420.0,81.64,,2.0,1.0,1.0,1.0,,
98117,townhomes,2025.0,649817.0,649999.0,1.0003,1230.0,528.45,2.0,2.0,2.0,1.0,2.0,,"2-bedroom residence offers EV-ready parking, courtyard and sidewalk access, a generous garden patio, and an airy rooftop deck. interior, 1,243 sq ft of well-planned living, featuring a stylish chef's kitchen and an open great room."
98501,single_family,2025.0,,575017.0,,2320.0,247.85,2.0,3.0,3.0,2.0,2.0,,
98312,single_family,1987.0,,240370.0,,1140.0,210.85,1.0,3.0,2.0,2.0,2.0,,
98053,townhomes,2005.0,939925.0,965060.0,1.0267,1350.0,714.86,2.0,2.0,2.0,1.0,2.0,,the Discovery lives large with light filled spaces that flow nicely. new interior paint thru-out and new carpet in the bedrooms.
98837,single_family,2025.0,394016.0,394606.0,1.0015,1800.0,219.23,1.0,3.0,2.0,2.0,2.0,,"Pacific plan, covered front porch, tile entry, vaulted ceiling, open floor plan, master bath with walk-in closet. kitchen and bath have laminate countertops."
98375,single_family,,,565089.0,,,,,,0.0,,,,
98258,mobile,1978.0,,402050.0,,1570.0,256.08,1.0,,2.0,2.0,2.0,,
98102,single_family,1918.0,,1177640.0,,3610.0,326.22,3.0,5.0,8.0,4.0,7.0,,
98444,condo,1968.0,,5999930.0,,,,3.0,,0.0,,,,
98944,single_family,2009.0,332844.0,299946.0,0.9012,1730.0,173.38,1.0,3.0,2.0,2.0,2.0,2.0,home on a great community. MLS REDACTED.
98942,single_family,2025.0,,410905.0,,1920.0,214.01,1.0,3.0,4.0,2.0,3.0,,
98363,single_family,1943.0,,129913.0,,880.0,147.63,1.0,3.0,1.0,1.0,1.0,,
98117,townhomes,2026.0,869840.0,869809.0,1.0,1810.0,480.56,2.0,4.0,3.0,1.0,2.0,,"this modern ballard home offers 1,[ADDRESS REDACTED]us courtyard access and a private rooftop deck. upstairs, the main level opens wide with generous living and dining spaces anchored by a thoughtfully designed kitchen featuring stainless steel appliances."
98072,townhomes,1998.0,799053.0,798903.0,0.9998,1610.0,496.21,2.0,3.0,3.0,1.0,2.0,,"3-bedroom, 2.5-bath home offers 1,607 sq ft of refined, light-filled living with peaceful valley views from the upper level. an open-concept floor plan is highlighted by vaulted ceilings and a cozy gas fireplace, creating an airy yet inviting atmosphere. the primary suite is a serene retreat with abundant natural light."
98109,condo,1985.0,374935.0,375096.0,1.0004,1040.0,360.67,1.0,2.0,2.0,2.0,2.0,,"ample storage space includes double closets in bedrooms, entryway coat closet and two linen closets. 83 walk score means a short stroll to shops and dining. Secure bike storage in back of the building plus one dedicated garage parking space."
98944,single_family,1910.0,,354915.0,,2340.0,151.67,2.0,2.0,1.0,1.0,1.0,,
98363,single_family,,,485077.0,,,,,,0.0,,,,
98383,single_family,1986.0,479063.0,437915.0,0.9141,1790.0,244.65,2.0,3.0,3.0,2.0,2.0,,"this 3-bedroom home is surrounded by evergreens for exceptional privacy. the main level offers a comfortable living room with a cozy wood stove, a dining area off the kitchen, and both a full and half bath."
98116,single_family,1952.0,,649480.0,,2280.0,284.86,1.0,3.0,3.0,2.0,3.0,,
98125,townhomes,2001.0,530052.0,529941.0,0.9998,1360.0,389.66,2.0,3.0,3.0,2.0,3.0,,"this beautifully updated townhome offers a functional layout with three bedrooms and three bathrooms, along with a fully fenced yard. recently updated flooring, fresh interior paint, renovated bathrooms, and upgraded kitchen with repainted cabinetry and a waterfall-edge countertop."
98109,single_family,1906.0,,899931.0,,910.0,988.94,1.0,2.0,1.0,1.0,1.0,,
98512,single_family,1989.0,,119927.0,,1720.0,69.72,2.0,3.0,4.0,2.0,3.0,,
98375,single_family,1972.0,550083.0,565052.0,1.0272,2170.0,260.39,1.0,3.0,3.0,1.0,3.0,,"the 2,171 sq. ft. home features 3 bedrooms and 2.5 baths. new carpet and fresh interior paint make this home turnkey-ready for immediate enjoyment."
98042,single_family,,,645043.0,,,,,,0.0,,,,
98542,single_family,1970.0,,885096.0,,670.0,1321.04,,,1.0,1.0,1.0,,
98031,townhomes,1991.0,395081.0,395071.0,1.0,1420.0,278.22,2.0,2.0,3.0,2.0,2.0,,"2 bed 2.5 bath 1,[ADDRESS REDACTED]ory townhome in the desirable le Blanc community of Kent. features vaulted ceilings, premium LVP flooring, recessed lighting, and a cozy gas fireplace."
98006,single_family,1977.0,1395097.0,1449925.0,1.0393,2360.0,614.38,2.0,4.0,3.0,2.0,3.0,,4-bedroom home in the heart of Whispering Heights. updated with new carpet and new paint throughout and gleaming stainless-steel appliances.
98115,single_family,2022.0,,2450092.0,,3320.0,737.98,2.0,3.0,4.0,3.0,3.0,,
98258,single_family,2007.0,727910.0,724927.0,0.9959,2610.0,277.75,2.0,3.0,3.0,2.0,2.0,,"the top floor features three oversized bedrooms, all with walk-in closets, and two full bathrooms. oversized windows and oversized sitting area make this home uplifting."
98520,mobile,2023.0,274903.0,280085.0,1.0189,1510.0,185.49,1.0,3.0,2.0,2.0,2.0,,"primary suite offers walk-in closet and private bath. fresh, move-in-ready interior with convenient carport parking."
98258,single_family,1984.0,,485076.0,,1670.0,290.46,,3.0,2.0,2.0,2.0,,
98092,single_family,1979.0,579858.0,584937.0,1.0088,2220.0,263.49,2.0,3.0,3.0,1.0,2.0,,open kitchen flows seamlessly into the family room and showcases skylights. the oversized primary suite (16x15) features a spacious bathroom with a jetted soaking tub.
98122,townhomes,2019.0,799057.0,765090.0,0.9575,1240.0,617.01,2.0,2.0,2.0,,1.0,,"the 2019 built contemporary townhouse flows seamlessly from the living room to a spacious kitchen with a large island, bar seating, ample storage. the light-filled primary bedroom features a walk-in shower, dual vanity, and modern touches."
98247,land,,195094.0,194941.0,0.9992,,,,,,,,,"this level, fully serviced lot is ready for your vision-utilities are already on the property. just 15 minutes to both Lynden and Bellingham."
98640,land,,95078.0,95061.0,0.9998,,,,,,,,,"ocean-view vacant land on the west side of J Place in desirable surfside Estates. one of two side-by-side lots offered separately by individual owners. amenities include private beach and canal access, golf course proximity, community waterways."
98382,single_family,1979.0,648939.0,665085.0,1.0249,2300.0,289.17,,3.0,2.0,2.0,2.0,2.0,"the home is located on a 1.22 acre parcel, has southern exposure toward the Olympic Mountains. the home features 2297 square feet of living space, three bedrooms, two baths, living room with fireplace, a large family room, vaulted ceilings."
98204,townhomes,2023.0,648947.0,648914.0,0.9999,1780.0,364.56,2.0,3.0,3.0,1.0,2.0,,"1780 sqft modern finishes, a cover deck, an attached 2-car garage plus 2 parking spaces in a private driveway. the main living area has a spacious and open feel."
98296,single_family,2000.0,1150036.0,1115098.0,0.9696,3290.0,338.94,2.0,4.0,3.0,3.0,3.0,,"the desirable Everest plan features a charming covered front porch, grand entry, and a formal living room highlighted by a dramatic two-story ceiling. Designed for entertaining, the spacious kitchen showcases shaker-style cabinetry, stainless steel appliances."
